match,home_team,away_team,market,player_name,player_team,opposition_team,line,over_price,under_price,agency
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Moises Henriques,Sydney Sixers,Hobart Hurricanes,19.5,1.78,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Sam Hain,Hobart Hurricanes,Sydney Sixers,19.5,1.78,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Matthew Wade,Hobart Hurricanes,Sydney Sixers,19.5,1.65,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Ben McDermott,Hobart Hurricanes,Sydney Sixers,19.5,1.7,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,James Vince,Sydney Sixers,Hobart Hurricanes,19.5,1.65,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Daniel Hughes,Sydney Sixers,Hobart Hurricanes,19.5,1.7,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Josh Philippe,Sydney Sixers,Hobart Hurricanes,19.5,1.6800000000000002,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Caleb Jewell,Hobart Hurricanes,Sydney Sixers,19.5,1.77,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Ben McDermott,Hobart Hurricanes,Sydney Sixers,24.5,2.02,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Josh Philippe,Sydney Sixers,Hobart Hurricanes,24.5,1.98,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,James Vince,Sydney Sixers,Hobart Hurricanes,24.5,1.95,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Sam Hain,Hobart Hurricanes,Sydney Sixers,24.5,2.15,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Matthew Wade,Hobart Hurricanes,Sydney Sixers,24.5,1.9100000000000001,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Moises Henriques,Sydney Sixers,Hobart Hurricanes,24.5,2.15,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Daniel Hughes,Sydney Sixers,Hobart Hurricanes,24.5,1.98,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Caleb Jewell,Hobart Hurricanes,Sydney Sixers,24.5,2.1,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Nathan McSweeney,Brisbane Heat,Sydney Thunder,9.5,1.25,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Sam Billings,Brisbane Heat,Sydney Thunder,9.5,1.28,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Colin Munro,Brisbane Heat,Sydney Thunder,9.5,1.15,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Jason Sangha,Sydney Thunder,Brisbane Heat,9.5,1.2,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Matthew Renshaw,Brisbane Heat,Sydney Thunder,9.5,1.2,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Alex Hales,Sydney Thunder,Brisbane Heat,9.5,1.17,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Cameron Bancroft,Sydney Thunder,Brisbane Heat,9.5,1.26,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Oliver Davies,NA,NA,9.5,1.28,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Marcus Stoinis,Melbourne Stars,Perth Scorchers,24.5,2.15,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Thomas Rogers,NA,NA,24.5,1.8,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Cooper Connolly,Perth Scorchers,Melbourne Stars,24.5,1.85,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Josh Inglis,Perth Scorchers,Melbourne Stars,24.5,1.65,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Stephen Eskinazi,Perth Scorchers,Melbourne Stars,24.5,2.05,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Joe Burns,Melbourne Stars,Perth Scorchers,24.5,1.8199999999999998,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Beau Webster,Melbourne Stars,Perth Scorchers,24.5,2.05,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Aaron Hardie,Perth Scorchers,Melbourne Stars,24.5,1.6800000000000002,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Cameron Bancroft,Sydney Thunder,Brisbane Heat,24.5,1.98,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Colin Munro,Brisbane Heat,Sydney Thunder,24.5,1.78,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Oliver Davies,NA,NA,24.5,2,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Nathan McSweeney,Brisbane Heat,Sydney Thunder,24.5,1.85,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Jason Sangha,Sydney Thunder,Brisbane Heat,24.5,1.78,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Sam Billings,Brisbane Heat,Sydney Thunder,24.5,1.98,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Alex Hales,Sydney Thunder,Brisbane Heat,24.5,1.85,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Matthew Renshaw,Brisbane Heat,Sydney Thunder,24.5,1.95,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Sam Hain,Hobart Hurricanes,Sydney Sixers,9.5,1.28,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Matthew Wade,Hobart Hurricanes,Sydney Sixers,9.5,1.25,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,James Vince,Sydney Sixers,Hobart Hurricanes,9.5,1.2,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Caleb Jewell,Hobart Hurricanes,Sydney Sixers,9.5,1.25,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Josh Philippe,Sydney Sixers,Hobart Hurricanes,9.5,1.2,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Ben McDermott,Hobart Hurricanes,Sydney Sixers,9.5,1.22,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Moises Henriques,Sydney Sixers,Hobart Hurricanes,9.5,1.28,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,James Vince,Sydney Sixers,Hobart Hurricanes,14.5,1.4,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Moises Henriques,Sydney Sixers,Hobart Hurricanes,14.5,1.5,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Caleb Jewell,Hobart Hurricanes,Sydney Sixers,14.5,1.48,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Sam Hain,Hobart Hurricanes,Sydney Sixers,14.5,1.5,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Josh Philippe,Sydney Sixers,Hobart Hurricanes,14.5,1.42,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Daniel Hughes,Sydney Sixers,Hobart Hurricanes,14.5,1.48,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Ben McDermott,Hobart Hurricanes,Sydney Sixers,14.5,1.44,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Matthew Wade,Hobart Hurricanes,Sydney Sixers,14.5,1.44,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Oliver Davies,NA,NA,14.5,1.45,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Matthew Renshaw,Brisbane Heat,Sydney Thunder,14.5,1.4,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Cameron Bancroft,Sydney Thunder,Brisbane Heat,14.5,1.44,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Alex Hales,Sydney Thunder,Brisbane Heat,14.5,1.35,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Colin Munro,Brisbane Heat,Sydney Thunder,14.5,1.33,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Nathan McSweeney,Brisbane Heat,Sydney Thunder,14.5,1.42,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Jason Sangha,Sydney Thunder,Brisbane Heat,14.5,1.3599999999999999,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Sam Billings,Brisbane Heat,Sydney Thunder,14.5,1.44,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Joe Burns,Melbourne Stars,Perth Scorchers,19.5,1.58,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Josh Inglis,Perth Scorchers,Melbourne Stars,19.5,1.45,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Thomas Rogers,NA,NA,19.5,1.55,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Beau Webster,Melbourne Stars,Perth Scorchers,19.5,1.75,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Cooper Connolly,Perth Scorchers,Melbourne Stars,19.5,1.58,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Marcus Stoinis,Melbourne Stars,Perth Scorchers,19.5,1.75,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Aaron Hardie,Perth Scorchers,Melbourne Stars,19.5,1.48,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Stephen Eskinazi,Perth Scorchers,Melbourne Stars,19.5,1.7,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Josh Inglis,Perth Scorchers,Melbourne Stars,9.5,1.1400000000000001,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Beau Webster,Melbourne Stars,Perth Scorchers,9.5,1.24,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Stephen Eskinazi,Perth Scorchers,Melbourne Stars,9.5,1.22,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Cooper Connolly,Perth Scorchers,Melbourne Stars,9.5,1.17,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Marcus Stoinis,Melbourne Stars,Perth Scorchers,9.5,1.24,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Thomas Rogers,NA,NA,9.5,1.16,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Joe Burns,Melbourne Stars,Perth Scorchers,9.5,1.24,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Aaron Hardie,Perth Scorchers,Melbourne Stars,9.5,1.2,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Matthew Renshaw,Brisbane Heat,Sydney Thunder,19.5,1.65,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Alex Hales,Sydney Thunder,Brisbane Heat,19.5,1.5699999999999998,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Sam Billings,Brisbane Heat,Sydney Thunder,19.5,1.67,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Nathan McSweeney,Brisbane Heat,Sydney Thunder,19.5,1.6,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Colin Munro,Brisbane Heat,Sydney Thunder,19.5,1.53,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Oliver Davies,NA,NA,19.5,1.7,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Jason Sangha,Sydney Thunder,Brisbane Heat,19.5,1.55,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Cameron Bancroft,Sydney Thunder,Brisbane Heat,19.5,1.67,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Ben McDermott,Hobart Hurricanes,Sydney Sixers,49.5,5.2,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Sam Hain,Hobart Hurricanes,Sydney Sixers,49.5,5.8,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Caleb Jewell,Hobart Hurricanes,Sydney Sixers,49.5,5.75,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Moises Henriques,Sydney Sixers,Hobart Hurricanes,49.5,5.75,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Josh Philippe,Sydney Sixers,Hobart Hurricanes,49.5,5,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,James Vince,Sydney Sixers,Hobart Hurricanes,49.5,5,NA,Neds
Hobart Hurricanes v Sydney Sixers,Hobart Hurricanes,Sydney Sixers,Player Runs,Matthew Wade,Hobart Hurricanes,Sydney Sixers,49.5,4.25,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Thomas Rogers,NA,NA,14.5,1.33,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Beau Webster,Melbourne Stars,Perth Scorchers,14.5,1.55,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Joe Burns,Melbourne Stars,Perth Scorchers,14.5,1.4,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Marcus Stoinis,Melbourne Stars,Perth Scorchers,14.5,1.5,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Cooper Connolly,Perth Scorchers,Melbourne Stars,14.5,1.35,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Josh Inglis,Perth Scorchers,Melbourne Stars,14.5,1.32,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Stephen Eskinazi,Perth Scorchers,Melbourne Stars,14.5,1.44,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Aaron Hardie,Perth Scorchers,Melbourne Stars,14.5,1.33,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Stephen Eskinazi,Perth Scorchers,Melbourne Stars,49.5,5.4,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Aaron Hardie,Perth Scorchers,Melbourne Stars,49.5,3.35,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Joe Burns,Melbourne Stars,Perth Scorchers,49.5,3.8,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Beau Webster,Melbourne Stars,Perth Scorchers,49.5,5.8,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Cooper Connolly,Perth Scorchers,Melbourne Stars,49.5,4.4,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Thomas Rogers,NA,NA,49.5,4.1,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Marcus Stoinis,Melbourne Stars,Perth Scorchers,49.5,5.75,NA,Neds
Melbourne Stars v Perth Scorchers,Melbourne Stars,Perth Scorchers,Player Runs,Josh Inglis,Perth Scorchers,Melbourne Stars,49.5,3.2,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Alex Hales,Sydney Thunder,Brisbane Heat,49.5,4.4,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Jason Sangha,Sydney Thunder,Brisbane Heat,49.5,3.8,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Sam Billings,Brisbane Heat,Sydney Thunder,49.5,5,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Oliver Davies,NA,NA,49.5,5.4,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Cameron Bancroft,Sydney Thunder,Brisbane Heat,49.5,4.8,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Nathan McSweeney,Brisbane Heat,Sydney Thunder,49.5,3.9,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Matthew Renshaw,Brisbane Heat,Sydney Thunder,49.5,4.75,NA,Neds
Sydney Thunder v Brisbane Heat,Sydney Thunder,Brisbane Heat,Player Runs,Colin Munro,Brisbane Heat,Sydney Thunder,49.5,4,NA,Neds
